id2.2013,typ_border,trust_natgov,trust_eu,eqi_2013,Competitiveness,Convergence,Cooperation,Multi.Objective,Less.Developed,Transition,More.Developed,unemployment_2013,education_2013,soc_idx,migration_2013,sgi_aggregated,agr_share,eu_id_positive,eu_id_neutral,eu_id_negative,eu_id_dk,eu_att_positive,eu_att_neutral,eu_att_negative,eu_att_dk,weight
ES24,2,0.5240761418916553,0.8062709875256234,0.007499469926416509,1,1,1,1,0,0,1,21.4,34.8,1.953207592700573,-0.11449048022863852,-0.00915923841829108,0.1774602443543897,0.6757800595495388,1.5899865441752172,0.5166382920317313,0.07928465755833217,2.0739950493417867,0.6219695338420788,0.16572497013095425,0,0.02862262005715963
ES30,0,1.8849718450639223,4.995175389419393,0.057472170457776035,1,1,1,1,0,0,1,19.8,46,9.862511988306553,-1.2753248260741232,1.208130292227207,0.06856585086420017,6.365653594232343,5.876093419061955,1.4193131128889434,0.047996095604940114,9.747321358854695,3.056665631526043,0.7638235786271899,0.14261696979753635,0.13713170172840033
ES41,2,1.2929314379943506,1.810104013192091,0.021494748550202926,1,1,1,1,0,0,1,21.7,33.7,3.694797241042076,-0.28438026978685743,-0.04131562410110948,0.4077905755434182,2.342649543187584,2.1156818939048656,0.5285180485661407,0.3777428489244295,3.249447007224922,1.2088844298675279,0.9067974640373377,0,0.05365665467676555
ES43,1,0.1024902698340914,0.512451349170457,0.007020722870402235,0,1,1,1,1,0,0,33.9,24.5,1.526807798745443,-0.05186007653605025,-0.09688405207416662,0.24515672544314665,0.32129674690289317,1.392914510234186,0.535573154045028,0.10702033976075824,1.3323325117352547,0.8198606645108308,0.20484730231739848,0,0.023572762061841022
ES51,2,0.9251199117342763,3.972573738623657,-0.00805208045528013,1,1,1,1,0,0,1,23.1,34.8,10.445381992582204,-1.610416091056026,1.175125405057714,0.3029495616838068,5.089552636287955,7.634328954431933,3.0119564316879535,0.20728127904681523,9.192127490037613,5.036935080837609,1.6088216196787426,0.10364063952340762,0.1594471377283194
ES52,0,1.733744744159603,3.4252030311445822,-0.016056742885022485,1,1,0,1,0,0,1,28,30.8,7.097020680531573,-0.7352769173523703,0.24722354322572448,0.3729665522801878,2.863317502791042,5.5593328664163995,2.1056625923018606,0.1257430090544633,5.1554633712329965,3.4803107421345523,1.8040924943153085,0.21418936288090784,0.10656187208005366
ES53,0,0.33090050945188776,1.613139983577953,0.0026898389517554305,1,1,0,1,0,0,1,22.3,26.8,1.5315399179471174,0.06237474603168085,-0.08012755836377462,0.026389315628788053,1.533699043771291,0.6683693940163955,0.11779230885213575,0.0784482382783063,1.4792410924282464,0.8396600427341653,0.079887655494422,0,0.023990286935261864
ES61,2,2.184625271149031,4.4200557811619925,0.0032383386264966743,0,1,1,1,0,1,0,36.2,27.3,11.50868213627139,-0.4328606351206917,0.890971473956757,1.4067970641422478,5.885101051661738,8.368638945666705,2.860487363755904,0.9162216776721307,8.211726965435455,6.548820692180131,2.820808472203174,0.45270008089705666,0.18035859796695486
ES62,0,0.5761869411219767,0.7333288341552431,0.015409459744356528,0,1,0,1,0,1,0,29,28.2,2.0595016500939893,-0.13199919014794376,-0.04588543276571378,0.42114027332915394,0.9164515201700095,1.4840480378061676,0.6109676801133397,0.13074205500367764,1.0475078589597537,1.3093062527531754,0.7420240189030838,0.043371162477181514,0.031428378606653276
ES70,2,0.6174749399388881,1.1226817089797967,-0.00943428172574683,1,1,1,1,0,1,0,33.7,27.3,2.9700095538376927,0.15914013224788617,-0.06638416945197538,0.15004641040514982,1.030318684782029,1.939690869055664,0.9093721842736353,0.6665698110725747,2.2734304606840885,1.441354912073712,0.498790643074089,0.3323755333520137,0.04546860921368177
FI19,2,12.71079378246792,11.79093370610511,0.39536673523931115,1,0,1,0,0,0,1,8.5,38.5,20.238096592170262,0.5546756260467745,0.20926398619037395,1.3362640082035928,5.907295417398147,13.677796687744323,5.46103366371506,0.161360182122698,10.289232863167665,9.817758581027906,4.15754594250514,0.9429485642795165,0.2521252845667156
FI1B,1,12.181260470441913,12.797166898722683,0.4647808862841136,1,0,1,0,0,0,1,6.7,49.3,23.613681375165786,2.18133526682773,1.2273646434684027,0.26176023201932763,8.87076341843277,12.805892239789994,7.070434711544282,0.331562960557815,14.75164329780033,8.873671865455206,4.255057993825292,1.1982801732440331,0.29084470224369735
FI1C,2,9.666991421791408,9.375816981376005,0.34060532454198744,1,0,1,0,0,0,1,8.4,36.2,17.04691243691837,0.3836514426913361,0.899449493420799,0.9591286067283403,6.909988762251732,8.303922337363586,5.923151995773462,0.17264314921110127,9.484716222091365,9.239605578149678,2.2166527799943867,0.3687316643644508,0.21313969038407563
FI1D,2,11.293430413769519,9.28227157296125,0.3675503770471835,1,0,1,0,0,0,1,9.9,35.2,19.188377545049136,0.16704221218174847,-0.2560177578540676,1.9806433730121606,7.125543508210013,11.060580763748632,5.3429644724990695,0.3293117897297327,8.206545252757614,10.769450051089013,4.161737400642419,0.7206678296984006,0.2386317316882121
FR10,0,4.127906386624781,6.191859579937171,0.10064530794829336,1,0,1,1,0,0,1,9,41.9,12.993881322511251,-0.8025417998182134,3.1408567711067343,0.05471875907851454,7.2775949574424335,6.788774043007704,3.948870446832799,0.22069899495000864,12.251530157679406,3.926982943201394,1.9625794922827215,0.09302189043347472,0.18239586359504847
FR24,0,0.898985796523019,1.1725901693778509,0.03704806457417116,1,0,1,1,0,0,1,10.5,27.1,2.7047746573649096,0.027360437285483187,0.03752288542009123,0.1563453559170468,1.3476969680049433,1.6619511333982075,0.8532547799172828,0.04455842643635833,2.251373125205474,1.2742146507239314,0.33966028572978413,0.04221324609760264,0.0390863389792617
FR26,0,0.45884983391492634,0.7210497390091701,0.010831301094507268,1,0,0,1,0,0,1,10.6,26.8,1.7052695227614323,0.00498179819679063,0.00672542756566735,0.19429012967483456,0.5898449065000105,1.3109601954854542,0.5243342602122137,0.06551064628779678,1.391914416183302,0.7325734248380621,0.36616216746411123,0,0.024908990983953147
FR30,1,0.999911860279487,1.4998677904192306,0.017649018828747216,1,0,1,1,0,1,0,14.7,27.7,4.074695371285834,-0.18543819954274124,0.2491053147190824,0.061812733180913744,1.8543819954274123,2.3179774942842655,1.8543819954274123,0.15453183295228437,3.338505719101151,1.8494369767729393,0.7664778914433305,0.22499834877852604,0.061812733180913744
FR41,2,0.6064736814228664,0.779751876115114,0.018100321385673943,1,0,1,1,0,1,0,12.1,27.6,2.4076831874293103,-0.09946168375335009,0.03268026751895789,0.10656608973573223,0.8880507477977686,1.4208811964764299,1.0656608973573223,0.17761014955955373,1.6180284624875343,0.9470173174515405,0.8681584110470987,0.11828835960666279,0.035522029911910745
FR51,0,0.5130416596472503,1.3059242245566374,0.041344814707049114,1,0,0,1,0,0,1,8.8,28.1,3.898183810301563,0.22946954231495198,0.15894963418889357,0.27424408715689386,1.7031117494253634,2.0926502895502574,1.508342479362916,0.2915942232831463,2.773783052958298,1.9465733370034222,0.6811327634080404,0.1942095882519228,0.05596818105242732
FR52,2,0.916578193325156,1.495469683846307,0.056947729660112544,1,0,1,1,0,0,1,8,33.4,3.518420469759733,0.22359683821379464,0.11577347400847589,0.27328502448352676,1.2094104538052803,1.9875274507892857,1.64169767435195,0.12918928430130358,2.484409313486607,1.5527558209291294,0.8869341249147188,0.044222485780061604,0.04968818626973214
FR53,0,0.25359783610482695,0.6339945902620674,0.024340450912226887,1,0,0,1,0,1,0,9.9,23.1,1.8720655660717354,0.10086853931069492,-0.0029987944119395787,0.14721354385885205,0.7311606011656319,1.0637541632171126,0.830938669781076,0.09950545094163148,1.4677735558075176,0.8985478528866229,0.2696188794007494,0.08969121468437467,0.027261767381268898
FR61,2,0.9053739013106544,1.4033295470315146,0.047586379822975894,1,0,1,1,0,0,1,8.9,29,3.5171241018995256,0.3802570385504749,0.1318224400308313,0.2281542231302849,1.7071005983992653,1.7071005983992653,1.3450958976992131,0.3102897434571875,3.0314091113243857,1.3065631844594316,0.7316145421711137,0,0.05070093847339665
FR62,2,0.8415592069574752,1.107314745996678,0.04021708071145087,1,0,1,1,0,0,1,8.6,39.9,3.1877908418830443,0.28914202647465254,0.11520502617349436,0.20330298736499006,1.5767276131195895,1.6621148678128854,1.1931626436243083,0.08493547027692917,2.871089966010026,1.0129006614940173,0.632949967329669,0,0.04517844163666446
FR63,0,0.2798364316401058,0.1399182158200529,0.007902054737025105,1,0,0,1,0,1,0,6.9,27.8,0.7785049528227743,0.0033580371796812693,-8.954765812483386e-4,0.0671607435936254,0.1525668225301857,0.40699410617736986,0.40699410617736986,0.1525668225301857,0.2632701148870115,0.7242166850845938,0.06581752872175288,0.06581752872175288,0.011193457265604232
FR71,2,1.5162394974691045,2.9158451874405857,0.07723340508148566,1,0,1,1,0,0,1,8.4,34.4,6.818878921541056,0.3331061542132125,0.6632731364774849,0.27432271523441026,3.358493813655566,4.0864287330097335,2.182825034079522,0.1675328010895863,5.255239444704918,3.3163656823874246,1.0198926662822183,0.20378258845984765,0.09797239829800368
FR81,2,0.4392357748758364,0.8784715497516729,0.021573273720019777,1,0,1,1,0,1,0,12.9,29,2.861664996893562,0.40475576654808326,0.09472119485197414,0.1877732937594201,1.3327731117057506,1.7383634262260979,1.0431849653301117,0.05758381008622216,2.1155791096894667,1.3515504410816928,0.5875217724739189,0.11725399010310456,0.041727398613204465
FR82,2,1.2515264356480913,1.540340228489959,0.014219502561558062,1,0,1,1,0,0,1,10.8,33.3,5.117799663410744,0.0755729424602886,0.4277428543252335,0.18893235615072151,2.3321810043245064,2.798466059304487,2.3790362286498854,0.04609949490077605,3.5746001783716506,2.624648291645823,1.1759149846820907,0.18061933248008977,0.0755729424602886
HR03,1,NA,NA,-0.4236518726789926,0,1,1,0,1,0,0,15,21.2,18.73414455889116,0.2317353099703801,NA,2.0525127454519385,15.370672059892499,13.010282402622769,4.061988933337949,0.6587903812015092,14.370899722591716,12.272039915145703,6.18733277620915,0.2681508586800113,0.33105044281482876
HR04,2,NA,NA,-0.7583145285295383,0,1,1,0,1,0,0,18.3,19.2,35.54797946882,-1.3378991143703425,NA,8.897029110562778,32.28350562975636,25.326430235030582,8.756549703553892,0.5150911590325818,35.58811644225111,22.81786939558619,7.559129996192436,0.9164608933436846,0.6689495571851712
HU10,1,11.000173864183415,10.183567070772419,-0.22941847325475975,1,1,1,1,0,0,1,8.7,33.2,17.839255759000505,1.8914054406210565,0.7025220208021067,0.33024539439415274,10.09049791417043,11.4595151854771,7.604650763639898,0.8616402562829257,16.260082327624826,9.189828656731832,4.239149971677669,0.32724316353602406,0.3002230858128661
HU22,1,3.0917540123677085,4.752994974236924,-0.03732110720116144,0,1,1,1,1,0,0,7.7,17.8,5.764173889493807,0.3887303850773966,-0.3807564284604244,0.49837228856076493,4.130509527591619,4.48933757535537,1.301748417720718,0.044853505970468846,7.022065545821178,2.0383426602135284,0.8153370640854114,0.08970701194093769,0.09967445771215298
HU23,2,1.8194622536987504,3.4952827505265467,-0.0347801796896237,0,1,1,1,1,0,0,9.3,18.3,5.157160420820736,-0.2786650083296507,-0.36876669435623777,0.8081285241559869,2.633384328715199,4.481862217301882,2.125285130194136,0.045515284693842945,4.689932090188021,2.8683918190732043,1.593034964284503,0.13654585408152883,0.09288833610988356
HU31,1,3.954112945523355,6.537466736598613,-0.06890836847884026,0,1,1,1,1,0,0,12.6,16.7,6.281619812571471,-0.7029885602081123,-0.5278371731732097,0.63149819815305,4.755300582695891,5.609610409253885,1.4417223014437555,0.10604403704834235,7.386145906322183,2.748804421017144,1.7789185091367992,0,0.11915060342510377
HU32,2,3.8571985882199686,6.662433925107219,-0.08691170102046447,0,1,1,1,1,0,0,14.2,17.8,8.112139472420022,-0.3306170218474259,-0.7018097691033995,1.12710348357077,5.366515386441627,6.927929412348334,2.4390519384471467,0.2915441010836392,8.477321001096952,4.430268092755507,1.8785058059512836,0.24044874316176432,0.1502804644761027
HU33,1,5.0349904212858565,5.9046705849625045,-0.07491488553880514,0,1,1,1,1,0,0,11,18.2,7.064924623115578,-0.23316582914572867,-0.5064879955332218,1.2435510887772194,4.981976549413735,6.023450586264657,1.8562590731434954,0.08938023450586265,8.067537688442211,3.585572305974316,1.0751535455053045,0.22409826912339476,0.12953657174762703
IE01,2,NA,NA,0.24263696388970496,1,0,1,0,0,0,1,14.2,35.9,19.018393905462187,-2.703529605139593,-0.6317158285276673,2.4893886463166552,13.908455275549828,9.845130581884577,2.3876716908757594,0.6210087805865203,11.729571019526432,11.250430624160108,3.4476694370493033,0.33459524816084074,0.2676761985286726
IE02,2,NA,NA,0.5552940426750532,1,0,1,0,0,0,1,12.6,43.4,53.92100150233384,-2.709598065443912,3.515154247062372,3.368689486768106,41.735133445850956,21.501026811198173,9.073491900229747,0.908081513824446,38.9449797622452,23.405068695023626,9.871724843833494,0.9959603700010055,0.7323238014713275
ITC1,2,1.1290509928698138,2.4550294844959906,-0.047609176345138386,1,0,1,0,0,0,1,10.5,15.9,4.165793805892166,1.2774030419329405,0.15328836503195287,0.19708504075536798,3.4409588226696464,2.762840293552103,0.9642568105105226,0.12993013797946482,3.6694314810267956,2.230710683512609,1.0949168930853777,0.30292700708695447,0.07299445953902517
ITC2,1,0.03272310261231686,0.07115372312213085,0.0013816388565898422,1,0,1,0,0,0,1,8.3,16.1,0.12619474271843412,0.01607845841844257,-0.009922101313486273,0.008250787872621845,0.09972875392702406,0.08007495409711202,0.027946899435213998,0.0037657442085299708,0.1063505400914616,0.06465232753521118,0.031733799510084024,0.008779684531123247,0.0021155866340056015
ITC3,1,0.40510753668257576,0.8808733646469962,-0.02221335765419182,1,0,1,0,0,0,1,9.8,20,1.5418449372771856,0.6233380245829289,0.04269079748194008,0.057619481263968216,1.2346283394470279,0.9913169844732713,0.3459787943168273,0.046619398477210645,1.3166051468816737,0.800386976103122,0.392860099527056,0.1086912942024855,0.026190673301803732
ITC4,2,2.5379730574019423,5.518615834118178,-0.08886074035644505,1,0,1,0,0,0,1,8,17.2,9.483992157106364,3.019125530981957,1.550583492814103,0.26253265486799626,7.73486834404834,6.210538116721037,2.1675352317538943,0.29206757854064586,8.248447850133859,5.014373707978728,2.461243639387465,0.6809440735638653,0.16408290929249766
ITF1,2,0.27171290404849024,0.5267050140016888,-0.024071516441989682,1,0,0,0,0,1,0,11.3,17.5,1.3398058793667957,0.4147801985263299,-0.02765201323508866,0.0899787732252885,0.7762315143849888,0.867307589722781,0.4856659149940572,0.06496028506020829,0.8449226266277091,0.8190262967726261,0.4913718859790755,0.03862503436012384,0.021946042250070366
ITF2,2,0.06410701218471092,0.1242689774657473,-0.008599931028035822,1,0,0,0,0,1,0,15.6,16.7,0.30145582783565866,0.044011929519118836,-0.021902407278337966,0.03831626805193876,0.18314140554014507,0.20462958289359726,0.11458635297154116,0.015326507220775502,0.199348151351303,0.19323825995923707,0.1159326002274201,0.009113058347488136,0.005177874061072805
ITF3,0,1.1956657964217225,2.3177521592174926,-0.21652633817423086,0,1,0,0,1,0,0,21.5,14.3,4.801609889845572,1.6513984134424637,0.20473477406421187,0.40560662786306123,3.4157872446467796,3.8165652221781383,2.1371606368117964,0.28585609963682407,3.7180607554113947,3.604104607583201,2.162269618536653,0.16996849167594946,0.0965730066340622
ITF4,2,0.8331550791983757,1.615039076599928,-0.10794853894699061,0,1,1,0,1,0,0,19.7,13.2,3.479736277124262,0.6863916075549694,-0.02557145204616553,0.6190983126966391,2.380163839139144,2.6594310128012153,1.4892006152148505,0.1991881527806578,2.5907918520457183,2.5113857641128883,1.5066968718780163,0.1184361989506614,0.06729329485833034
ITF5,0,0.11781370683780168,0.2283773394086617,-0.013537257107897929,0,1,0,0,1,0,0,15.2,15.1,0.5260291384379507,0.06661005732752633,-0.049386599647123094,0.07422263530781505,0.33657110395351514,0.37606135222626297,0.2105829383797368,0.028166538527068276,0.3663553153013948,0.35512676278046895,0.21305702622333064,0.01674767155663519,0.009515722475360904
ITF6,0,0.40341902665254453,0.7820122670495477,-0.054984911688476724,0,1,0,0,1,0,0,22.3,14,1.7057642575018261,0.40403967130893303,-0.08113377270639059,0.35842228906437607,1.152490578564271,1.287713533074922,0.7210804779086039,0.09644817960277756,1.2544780117253163,1.2160290752620468,0.7295522774683073,0.05734756625030017,0.032583844460397825
ITG1,2,1.0184005700164027,2.937693951970392,-0.1331331250276806,0,1,1,0,1,0,0,21,13.4,4.198654036213087,1.659679575105193,0.07879286871711522,0.6370487257979528,3.6295012930330732,3.330256036309561,1.0477775095361066,0.37384701540248283,3.8683945652073057,3.0335254456089356,0.8717508879340408,0.6060345115156841,0.08382220076288853
ITG2,1,0.33258015830753584,0.959365841271738,-0.0357867276650311,1,0,1,0,0,1,0,17.5,14,1.6249150208411385,0.44345726646944816,-0.058580157422507356,0.16698082255948357,1.1852901011189572,1.0875652590636529,0.3421738167202532,0.12208761780578635,1.2633057313311749,0.9906616341684771,0.2846886155112507,0.19791333559099447,0.02737390533762026
ITH1,1,0.16113104930148803,0.27946166363226826,0.008523730013595325,1,0,1,0,0,0,1,4.4,14.8,0.543690400691197,0.08060328974042404,-0.030289867828769874,0.0551496192960796,0.3892714666621742,0.29797763533512545,0.1476312885771977,0.013405599767354734,0.37315080871408934,0.28109336727371037,0.1716425843630293,0.022314384422875283,0.008484556814781477
ITH2,0,0.1675433098273113,0.290582927981743,0.009198663429252563,1,0,0,0,0,0,1,6.5,16.6,0.597351325052069,0.09351534552580021,-0.02399639055001666,0.03617102987318687,0.40476264648336924,0.3098357485722739,0.15350632190084185,0.01393907980478909,0.3880004619079899,0.2922795657801662,0.1784731547157489,0.023202392333288167,0.00882220240809436
ITH3,2,1.5393480767585492,2.6698068206281085,-0.015044048754161298,1,0,1,0,0,0,1,7.6,14.9,4.857703889207364,0.8186686013848552,0.20183017994537522,0.25938015093381556,3.7188629140135805,2.846697156498625,1.4103795707026219,0.12806894952357142,3.5648559493966268,2.685395125136659,1.639768891684715,0.21317806154872962,0.08105629716681735
ITH4,2,0.384105434722395,0.6661828633466538,0.007553960438492105,1,0,1,0,0,0,1,7.7,17.3,1.257018044189834,0.2022555179710111,-0.034181182537100875,0.0566315450318831,0.927948316450999,0.7103213791141909,0.35192460126955927,0.03195637183941975,0.8895197680365067,0.6700725310379598,0.40916291285535544,0.053193201226375914,0.02022555179710111
ITH5,2,1.3892306309036953,2.4094468754735963,-0.015888543898731133,1,0,1,0,0,0,1,8.4,17.8,4.44615883133001,1.3020998222717042,0.23408536130727264,0.24871569638897717,3.356198867743022,2.569086840347317,1.272839152108295,0.11557964714546587,3.2172106844668282,2.423515006284357,1.4798583935144143,0.1923889063244147,0.0731516754085227
ITI1,2,1.4227402434798384,1.840283575805443,-0.03289296882920638,1,0,1,0,0,0,1,8.7,17,3.7700915349750685,1.166198527185414,0.11538578020300129,0.2036219650641199,2.1330943431110985,2.1003914214492854,1.8868968762608445,0.04874586436383477,2.479868719977872,2.1892446425681737,1.3469901507120416,0.15302499192697497,0.061703625777006034
ITI2,0,0.3401752271673373,0.44000926122731665,-0.007299171278562501,1,0,0,0,0,0,1,10.3,20.2,0.9291597920644088,0.21982345032962358,-0.03467014149494063,0.051636380949911576,0.5100199112681266,0.50220068786714,0.4511544369852274,0.011655068842980043,0.5929331858219846,0.5234453703151036,0.3220634846104485,0.03658806421593735,0.014753251699974736
ITI3,1,0.5891762312596308,0.7620866469553921,-0.013671256157100574,1,0,0,0,0,0,1,10.9,18.3,1.5497480252100813,0.20186330419059592,-0.03909504498881161,0.05621509736953304,0.8833435982112533,0.869800870208593,0.7813898534365092,0.02018633041905959,1.026947619673424,0.9065962066686509,0.5578070798076846,0.06336974612565542,0.02555231698615138
ITI4,0,2.2269303796406574,2.880486034535198,-0.14599184312870242,1,1,1,0,0,0,1,12,21,5.807415670368402,5.331271328859734,0.6074945046834733,0.1835039044353894,3.3388052507007426,3.2876173194635023,2.9534470513864246,0.07629899184418822,3.8815904838201574,3.4266939628250603,2.1083632809602895,0.23952088578935035,0.09658100233441547
LT00,2,NA,NA,-0.61191,0,1,1,0,1,0,0,11.8,35.2,59.02,-5.7,-2.62,8.7,42.82,47.95,7.67,1.54,51.41,31.16,15.63,1.78,1
LU00,1,57.35439289239882,45.01480750246792,1.320166,1,0,1,0,0,0,1,5.8,40.7,73.4,19,2.02,1.6,45.63,34.92,19.24,0.19,76.61,17.24,4.75,1.38,1
LV00,1,NA,NA,-0.66852,0,1,1,0,1,0,0,11.9,31,54.6,-7.1,-3.08,8.4,27.72,51.51,19.06,1.69,63.55,21.16,12.88,2.39,1
MT00,1,53.405725567620934,49.45705824284304,0.195095,0,1,1,0,0,1,0,6.4,18.9,60.08,7.6,-2.98,1.5,40.27,49.25,8.37,2.09,60.73,26.04,10.73,2.48,1
NL11,1,1.6754430997668566,1.1169620665112376,0.04812227776467562,1,0,1,0,0,0,1,8.2,33.1,2.789110128181886,0.06578906571751189,0.06128770858947161,0.08656456015462091,1.0650903481424558,1.3850329624739346,0.9054652992173348,0.10630127986987448,1.2022086114273753,1.0578189250894676,1.1540787159814059,0.04778363720535074,0.034625824061848366
NL12,2,2.067923642845792,1.6036958862885735,0.05484567469374375,1,0,1,0,0,0,1,8.3,27.2,3.049685163169995,-0.049925585091562696,0.02995535105493762,0.14593632565226017,1.2097353310647883,1.578032531855624,0.9992797877557394,0.05222984286501944,1.4962313808979097,1.5457729230272297,0.7481156904489549,0.0495415421293199,0.038404296224278996
NL23,0,0.9000654823392789,0.7560550051649942,0.030343371167076638,1,0,1,0,0,0,1,9.9,29.3,1.8916712244943918,-0.05940432183439241,0.002613790160713266,0.05702814896101671,0.8031464312009853,0.7696423936863881,0.7696423936863881,0.03326642022725975,0.9899136190483151,0.6334876880419607,0.6731697750273348,0.07912655668341069,0.023761728733756964
NL31,0,5.209333004464456,3.8028130932590534,0.10621255458765964,1,0,0,0,0,0,1,6.4,44.7,6.061532999997802,0.1862336549096043,0.7300359272456489,0.07449346196384173,3.22407703379507,2.6124857110719293,1.5561684204246538,0.05512516185324288,3.212903014500494,3.066895829051364,1.0704710484204056,0.09684150055299424,0.07449346196384173
NL32,0,9.136877049068659,6.656276945249115,0.19483258574684884,1,0,0,0,0,0,1,7.2,39.2,13.186167315208623,0.5864138645429406,1.5067578463950557,0.2117605621960619,5.482969633476494,6.538514589653788,4.22380875211068,0.03909425763619604,7.167280566635941,6.680231273584998,2.40103898982304,0.03746533023468787,0.16289274015081684
NL33,2,9.98859532194433,7.433373262842293,0.2907240274813749,1,0,1,0,0,0,1,7.9,34.8,17.063354783437376,0.17003841338751746,2.108476326005216,0.467605636815673,5.796184416347001,8.663457162094014,6.731395689978347,0.06163892485297507,7.3775416608509135,8.890883539999818,4.792957777360648,0.18916773489361316,0.2125480167343968
PL11,0,0.7702572008203198,2.0540192021875194,-0.037026900389385456,0,1,0,0,1,0,0,11.1,23.5,3.596012497653734,-0.0723014759170007,-0.23399386751320222,0.9070548796860087,2.7724329583446266,3.286430723500031,0.4108038404375039,0.10253663857320099,3.286430723500031,1.1804859158812113,1.1804859158812113,0.9241443194482089,0.06572861447000063
PL12,2,4.018509878539894,7.175910497392668,-0.08542228254191925,0,1,1,0,0,0,1,8,35.4,8.05345259211882,0.40371672458331154,-0.13642841037642942,1.5452605665085373,7.779203644729466,5.185671720940812,0.9090586936306981,0.044548052367813694,7.727694959179181,4.609331293432223,1.0705453834640228,0.5109104755933632,0.13921266364941778
PL21,2,1.8535253868603216,3.5980198686112126,-0.028801603893707207,0,1,1,0,1,0,0,10.9,26.6,4.978787250917042,0.04361236204377227,-0.28173585880276886,1.1600888303643424,4.5243464384209355,3.2709271532829205,0.7082647595908617,0.21806181021886137,4.912496460610509,2.7563012811664076,0.6009783489631819,0.45095182353260527,0.08722472408754454
